doc_id,text,president,year,date,kind,location
authoritarian_speeches_0000,"친애하는 해외동포 대표자 여러분.제2회 세계한민족대표자회의가 오늘, 미국의 수도 워싱턴에서 열리게 된 것을 축하드립니다.특히 이번 회의에 사회주의국가에서 오신 대표자들이 처음으로 참석하게 된 것은 매우 반갑고 뜻깊은 일입니다.한민족대표자회의는 이제 동서 온세계 지구촌에서 어느 민족보다 더 큰 긍지와 활동력으로 오늘을 개척하고 있는 400만 우리 동포를 대표하는 모임이 되었습니다.저는 온갖 어려움 속에서도 우리 겨레의 활동영역을 세계 속에 넓혀 오신 동포 여러분께 모국의 온국민들이 보내는 뜨거운 동포애를 전합니다.그 어디에 계시거나 해외동포 여러분은 조국의 발전을 기원하며 나라를 위한 일에 온 힘과 정성을 쏟아 주셨습니다.저는 여러분의 애국심과 성원에 대해 깊은 감사의 말씀을 드립니다.어느 나라에서든 우리 동포들은 명석함과 부지런함, 성실성과 탁월한 능력으로 남다른 두각을 드러내고 있습니다.숱한 역경을 이기면서 그 나라와 사회에서 존경받는 이웃으로 뿌리내리고 있습니다.우리 온국민은 우리 겨레의 우수함을 말하는 이 같은 사실을 무한히 자랑스럽게 생각합니다.19세기 후반 나라의 운명이 기울어 갈 때, 이 세기에 들어와 남에게 나라를 빼앗겼을 때, 수많은 선열들은 망국의 한을 안고 이역으로 떠났습니다.그로부터 만주와 중국대륙, 구,미주와 일본 등 해외는 줄기찬 광복운동의 무대였으며, 해외의 동포들은 독립운동의 횃불이었습니다.나라를 되찾은 후에도 많은 분들이 해외로 나가 한국인의 꿋꿋한 기상을 세계에 심으며 나라의 발전을 뒷받침해 주셨습니다.동포 여러분.우리 국민은 전쟁의 잿더미 위에서 피땀나는 노력으로 세계가 놀라와 하는 경제기적을 이룩한 바탕 위에 민주주의의 새로운 시대를 열고 있습니다.여러분은 2년 전 이 무렵, 서울의 거리가 화염병과 최루탄 연기에 휩싸여 단 한치 앞이 보이지 않던 깜깜한 위기상황을 기억할 것입니다.우리는 이 위기를 민주주의의 실천으로 극복하고 모든 분야에서 자유와 자율이 넘치는 새로운 질서를 이룩해 가고 있습니다.서울올림픽은 사상 가장 규모가 크고 훌륭한 인류화합의 축제였습니다.우리겨레 모두는 서울올림픽을 통해 우리 국민의 역량과 우리 민족의 위대한 저력을 전세계에 보여준 것을 무한한 영광으로 생각합니다.저는 이 기회를 빌어 서울올림픽의 성공을 지원해 주신 우리 400만 해외동포 여러분께 감사의 말씀을 드립니다.동포 여러분.우리는 드높아진 자주역량을 바탕으로, 평화통일의 길을 힘차게 열어 가려 합니다.북방정책을 추진하고 있는 것도 한반도의 긴장을 완화하고, 북한을 개방과 화해의 국제조류 속으로 이끌어내어 통일의 환경을 만들어 나가기 위해서입니다.우리의 북방정책이 짧은 기간 안에 큰 진전을 가져와 사회주의 나라들과 교류,교역하며 적극적인 관계를 증진하게 된 것을 뜻있게 생각합니다.저는 작년 7월 7일 ‘민족자존과 통일번영을 위한 특별선언’을 발표했습니다.이 선언은 남북한이 서로 대결하고, 서로를 적대시하는 관계에서 벗어나 같은 민족공동체로서, 평화와 번영을 실현하는 화해와 협력의 동반자로 나아가 통일의 날을 앞당겨야 하겠다는 우리의 굳은 의지를 담고 있습니다.북한은 아직 이에 대해 적극적인 호응이 없으나 우리는 인내와 성실로써 민족화해와 평화통일을 앞당기기 위한 노력을 계속해 나갈 것입니다.해외동포 여러분은 조국 광복운동의 선두에 섰던 나라사랑의 빛나는 전통을 이어받아 우리 민족의 고통의 근원인 남북분단의 장벽을 허물어 자유와 풍요가 넘치는 번영된 통일조국의 길을 여는 데 선도적 역할을 다해 주실 것이라 믿습니다.오늘날의 세계는 개방과 화해의 물결이 넘치고 있습니다.북한도 이 세계의 흐름을 외면한 채 폐쇄노선을 고수하고 있을 수만은 없을 것입니다.회의에 참석하신 지도자 여러분은 온 겨레가 함께 잘 사는 날을 앞당기는 데 모든 지혜와 역량을 모아 주시기 바랍니다.해외에 계신 400만 동포들도 이를 위해 적극적으로 참여하고 성원해 주실 것으로 믿습니다.동포 여러분.전세계 40여개국에서 오신 한민족 대표자 여러분들이 이번 회의에서 조국의 통일문제에 대해 기탄없는 토의를 벌이는 것은 고무적인 일입니다.이번 회의가 조국의 통일과 번영, 21세기 우리 민족의 새로운 도약을 위해 값진 디딤돌이 될 것으로 기대합니다.전세계에 살고 계신 모든 동포들이 언제나 보람찬 삶을 누리시기를 기원합니다.여러분과 여러분의 가족 모두의 건강과 행운을 빕니다.",Roh Tae-woo,1989,1989-06-23,기념사,국제
authoritarian_speeches_0001,"전북 도민과 농어민 여러분, 그리고 국민 여러분. 우리는 오늘 21세기 대망의 서해안시대가 현실로 다가오고 있다는 믿음을 나누며 우리나라의 지도를 바꾸는 대역사를 시작하는 현장에 함께 섰습니다. 오늘 기공하는 새만금 간척 종합개발사업은 우리 역사상 최대 규모의 국토개발 사업입니다. 이곳 변산반도와 저 바다 한가운데 고군산군도 그리고 군산을 연결하는 세계에서 가장 긴 방조제를 쌓고 그 안의 바다를 육지로 만들어 강화도만큼 큰 새 국토를 창조하는 일입니다. 정부는 총 1조 3,000억 원을 투입하여 오는 1998년까지 33킬로미터의 방조제 건설과 외곽공사를 끝내고, 이어 1억 2,000만 평에 이르는 방조제 안쪽의 개발 사업을 2004년까지 마무리 지을 것입니다. 4년 전 대통령 후보로서 서해안시대를 열 것을 다짐하며 ‘새만금 개발’을 공약했던 저는 우리가 자손만대에 물려 줄 웅대한 국토 확장의 첫 삽을 뜨며 깊은 감회를 느낍니다. 전북 도민 여러분. 이 세기와 새로운 세기를 잇는 이 역사는 국토와 산업의 균형있는 발전을 이룩하려는 시대정신의 표상입니다. 우리는 이제부터 하늘의 힘이 아니라 우리의 손으로 넓은 국토를 만들려 합니다. 그 새로운 국토 위에 산업화와 농수산업의 발전, 도시와 농어촌이 조화를 이루는 살기 좋은 고장을 건설할 것입니다. 새로 조성될 새만큼 평원의 임해공단은 군장산업기지와 맞물려 이 지역을 21세기 한국 산업을 이끄는 중심지역으로 만들 것입니다. 고군산군도에는 연간 5,000만 톤 하역 능력의 새만금 국제항이 들어서 서해안의 새 관문이 될 것입니다. 4,000만 평에 가까운 농업단지와 원예단지는 현대적 기계영농과 고소득 작물 재배를 통해 복지농촌을 실현하는 본보기가 될 것입니다. 국내 최대의 새만금 인공호수는 이 지역 농공업의 풍부한 용수원일 뿐 아니라 양식어업의 터전이 될 것입니다. 이 사업으로 만경, 김제 평야의 수해 걱정도 사라지게 됩니다. 변산반도와 고군산군도의 수려한 풍광은 방조제와 인공호수의 웅장한 모습과 어우러져 이 지역을 전국 으뜸가는 관광지로 만들 것입니다. 공단과 항만, 농수산 단지와 관광시설이 함께 개발되는 이 사업은 종합적인 지역개발의 시금석일 뿐만 아니라 농업구조 개혁과 농외소득 향상을 선도하게 될 것입니다. 전북 도민 여러분. 지금 서해안 곳곳에는 우렁찬 개발의 고동이 쉼 없이 울려 퍼지고 있습니다. 북쪽의 시화지구로부터 대산, 군장산업기지와 저 남쪽의 대불, 하남공단에 이르기까지 곳곳에 조성되고 있는 대규모 공업단지로부터 우리는 활력이 넘친 서해안의 내일을 봅니다. 인천과 목포를 연결하는 서해안고속도로의 공사도 한창입니다. 오늘 이곳에선 새만금 종합개발이 시작되고 금강지구 제 2단계 종합개발 사업도 진행되고 있습니다. 정부는 서해안 개발과 함께 농어업의 획기적인 발전을 추진하고 있습니다. 내년부터 10년간 총 42조 원을 투입하는 농어촌구조개선대책이 그것입니다. 개방의 문제가 없더라도 지금과 같은 영세한 농어업 구조, 그리고 농어업의 소득만으로 우리 농어민 모두가 잘 살 수 있는 길은 없습니다. 우리만이 개방을 거부하고 문을 닫고 이 세계에서 살아갈 수도 없습니다. 우리는 세계의 수많은 나라와 함께 맞고 있는 개방의 물결을 두려워할 것이 아니라 이를 우리 농어촌 발전의 전기로 만들어야 합니다. 농어민 여러분이 정부와 손을 잡고 농어업을 경쟁력있는 산업으로 발전시켜야 합니다. 오늘 우리는 저 넓은 바다를 막아 복지사회의 터전을 닦는 것처럼 농어민과 정부가 땀과 슬기를 모으면 살기 좋은 농어촌은 반드시 이루어진다는 굳은 믿음을 나눕니다. 전북 도민 여러분. 예부터 이 고장은 용이 잠을 자고 있다고 해서 ‘침룡’또는 ‘잠룡지역’으로 일컬어져 왔습니다. 오늘의 이 대역사를 계기로 이 고장은 오랜 잠에서 깨어나 서해안시대와 함께 웅비할 것입니다. 만경, 김제의 넓은 벌이 우리나라의 곡창으로 겨레의 삶을 보장해 온 터전이었듯이 새만금의 광활한 간척지는 21세기 번영을 기약하는 땅이 될 것입니다. 이 시대 국토개발의 빛나는 기념비가 될 대역사를 기공하면서 우리 모두는 더 밝은 미래를 열기 위해 각자의 직분과 최선을 다할 것을 다짐합니다. 공사 관계자들의 분발과 주민 여러분의 아낌없는 협조를 당부합니다. 감사합니다.",Roh Tae-woo,1991,1991-11-28,기념사,국내
authoritarian_speeches_0002,"국민 여러분, 안녕하십니까.오늘은 가을이 본격적으로 시작되는 10월의 첫 화요일입니다.이 달에는 개천절과 한글날이 있고, 10월 20일 문화의 날이 있어 10월을 ‘문화의 달’이라고 부릅니다.일년 열두달 중 어느 한 달만을 ‘문화의 달’로 부르는 것 자체가 옳은 일이냐는 얘기도 있습니다만, 이 좋은 계절의 중심이 되는 달에 문화를 특별히 기리는 것은 좋은 일이라고 생각합니다.오늘은 여러분에게 문화에 대한 저의 생각을 말씀드리고자 합니다.지난주 한민족체육대회에는 전세계 50개국에 살고 있는 우리 동포 1,300여명이 조국을 찾아와 한마당에 모였습니다.특히 이념과 체제의 장벽 때문에 그리운 조국에 오갈 길조차 막혔다가 50여년만에 조국의 땅을 밟은 소련과 중국 교포들의 감격은 이루 다 말할 수 없는 것이었습니다.이분들을 맞는 우리의 기쁨도 유난히 소중하고 컸습니다.저는 이분들을 청와대로 초청하여 얘기를 나누었습니다.수십년 세월 머나먼 곳에서 조국과 떨어져 살면서도 우리 동포들은 우리 말과글, 우리 음식과 풍속을 지키면서 ‘나는 한국 사람’이라는 것을 자랑으로 알고 조국을 그리며 살고 있습니다.더욱 가슴이 뜨거운 것은 증조부, 조부 때 이주한 3세, 4세도 한국인이란 자랑을 안고 조국을 찾아온 것입니다.우리 겨레는 어느 나라에서든 부지런하고 교육열이 높아 자녀들을 훌륭한 사람으로 키우고 있습니다. 몇억 인구 중에 많아야 몇십만밖에 안되는 소수민족이지만 자질이 우수하고 각 분야에서 두각을 나타내고 있습니다.금요일 저녁에는 소련 한국인가무단의 공연도 보았습니다.우리 동포들이 우리의 춤과 노래를 훌륭하게 간직하고 가꿔 온 것을 보고 저는 깊은 감동을 받았습니다.저는 오랜 세월 먼 나라에서 2대, 3대를 살면서도 무엇이 우리 민족이라는 의식으로 우리를 이렇게 하나로 묶고 있나를 깊이 생각해 보았습니다.그것은 오랜 역사를 통해 이어 온 우리의 문화전통 때문이라고 생각됩니다.그것이 나는 ‘한국 사람’이라는 강한 의식과 자존이 있게 하고, 우리를 묶는 보이지 않는 강한 힘을 가슴으로부터 불러일으키고 있습니다.남과 북의 민족이 하나가 되는 통일을 이룰 원동력도 여기에서 나올 것입니다.우리 문화가 우수한 것이고 독창적인 것이기에 이토록 강한 생명력을 가지고 어려운 환경 속에서도 지켜질 수 있는 것입니다.서울올림픽이 그렇게 높은 평가를 받은 것도 우리의 고유하고 풍부한 전통문화와 이를 바탕으로 오늘의 문화를 창조하는 우리의 문화역량 때문이었습니다.우리가 남의 문화나 모방하여 올림픽 문화행사를 치렀다면 전세계의 찬사를 받기는 어려웠을 것입니다.서울올림픽은 가장 한국적인 문화가 가장 세계적인 문화가 될 수 있음을 보여주었습니다.문화의 힘이 얼마나 큰 것인가를 서울올림픽을 치르면서, 또 세계 각국의 동포들을 맞으면서 새삼 실감했습니다.우리 조상들은 아시아에서도 특별히 독창적인 문화와 높은 문화의식을 가지고 있었습니다.물질적인 풍요보다는 학문과 사상, 가치관과 윤리의식을 중요시하였고, 이런 문화를 이웃나라에게 전해 주기까지 했습니다.우리는 이런 문화전통을 계승하고 발전시켜 왔기 때문에 오늘의 번영된 나라를 만들 수 있었던 것입니다.이런 긍정적이고 자랑스러운 면이 있는가 하면 우리 문화 현실에서 걱정되는 점도 많습니다.우리 문화는 개방적이고, 진취적이어야 하며, 그러기 위해서는 대외지향적인 문화가 되어야 합니다.외래문화를 받아들이되 우리 것을 지키는 바탕 위에서 그것을 창조적으로 발전시키는 것이 올바른 자세일 것입니다.그럼에도, 주체성없이 외래문화만 좋은 것으로 여겨 그 문화가 가진 진정한 본질을 수용하지 못한 채, 껍질만 받아들이는 경향이 우리 사회의 병폐를 낳고 있습니다.퇴폐적인 외래풍조, 저급상업문화, 물질만능주의의 풍조가 그러한 것이라 하겠습니다.이런 풍조는 내 것은 중히 여기지 않고 남의 것만을 좋아하는 문화사대주의에서 나온 것이라 할 것입니다.독서와 사색에 의해 높은 학문과 도덕의 경륜을 쌓는 일이 존중되던 전통은 사라져 가고, 잘먹고 잘입는 쾌락주의와 사치와 낭비풍조가 점차 심해지고 있습니다.우리 가정에서도 전통적인 가치관과 예절이 점차 퇴색돼 가고 있습니다.국민소득이 높아지고 물질적으로 풍족해질수록, 이런 경향은 더욱 심한 듯합니다.잘산다는 것이 물질적인 풍요만을 뜻하는 것은 아닐 것입니다.개인이나 사회가 높은 정신적 가치관을 추구하고 올바른 정신문화가 물질적인 풍요를 앞지를 때 진정 잘산다고 말할 수 있을 것입니다.문화는 우리 당대의 것만은 아닙니다. 오늘 우리가 어떤 문화를 창조하느냐에 따라 다가오는 21세기 속에서 우리 다음 세대의 운명도 달라질 것입니다.우리가 지금 건전하고 올바른 가치관을 세워 나가면 우리의 다음 세대들도 우리보다 더 바르고 높은 수준의 문화를 이룰 수 있을 것입니다.그러나 우리 세대에서 놀고 마시는 향락문화나 어설픈 모방문화가 판을 치게 한다면 우리의 다음 세대에서는 걷잡을 수 없는 결과가 나타날 것입니다.서울올림픽과 같은 우리 당대의 자랑스러운 문화야말로 우리의 후손들이 긍지로 여기고 그것보다 더 높은 문화를 이루기 위해 노력할 수 있는 촉진제가 될 것입니다.이처럼 문화는 국가 발전을 이끄는 보이지 않는 힘입니다.이와 같은 인식에서 저는 우리 문화에 관한 장기적 구상을 가지고 내년부터 구체적인 시책을 펴 나가려 하고 있습니다.지난 대통령선거 때 저는 새 공화국의 가장 중요한 과업 중의 하나가 경제발전에 병행하는 문화발전이라는 것을 믿고, 문화부를 독립부서로 발족시키고, 이와 함께 우리나라를 문화복지국가로 이끌어 나가기 위한 ‘문화발전 10개년 계획’을 마련중에 있습니다.이 계획은 크게 보아 우리의 문화적인 자산을 늘리기 위한 사업과 불어난 문화적인 부를 모든 국민에게 골고루 분배하기 위한 시책으로 되어 있습니다.그러나 나라의 문화적 주체는 국민입니다. 국가가 세운 문화정책은 국민들에게 문화의 바탕을 제공하는 일입니다.국민 한 분 한 분이 바른 가치관을 세우고 문화적 이상을 향할 때 훌륭한 문화는 이룩될 수 있습니다.저는 문화의 달을 맞아 국민 여러분들이 많은 문화행사에 참여하시고, 새로운 문화의 신선한 충격을 받게 되기를 바랍니다.또 스스로와 가정, 우리 사회에 올바른 가치관을 세우고 우리의 생활을 문화적으로 더욱 윤택하게 하는 길도 깊이 생각해 주시기 바랍니다.우리 겨레가 선열들로부터 꿈꾸어 오던 잘사는 나라는 비단 물질적으로 풍부한 나라만이 아니라 정신, 도덕적으로 높은 이상과 가치를 실현하는 문화국가였습니다.감사합니다.",Roh Tae-woo,1989,1989-10-02,성명/담화문,국내
authoritarian_speeches_0003,"친애하는 민주정의당 당원 동지 여러분. 오늘 우리는 창당 8주년을 맞아 지나온 발자취를 생제하고 ‘보통사람들의 위대한 시대’를 본격적으로 열기 위한 결의를 새롭게 다짐하기 위해 이 자리에 모였습니다. 저는 지금 이 자리에 모인 동지여러분의 결속된 모습과 넘쳐 흐르는 자신감에서 우리 당이 구각을 벗고 새 모습으로 힘차게 일어나는 기상을 확인하면서 그 동안 당을 위해 불철주야 헌신해 오신 동지 여러분에게 뜨거운 감사를 드립니다.돌이켜보면, 지난 한해는 시련과 도전도 적지 않았지만 우리나라 근대사에서 매우 큰 발자취를 남긴 한 해였습니다. 우리는 40년 헌정사의 숙제였던 평화적 정권교체를 우리 당의 주도로 이룩했으며, 사상 가장 성공적인 올림픽 개최 등을 통하여 국제사회에서 우리의 위상을 한층 드높임으로써 많은 개발도상국들의 희망의 상징이 되었습니다. 경제도 고도성장을 이룩하여 외채망국론을 불러 일으켰던 세계 제 4위의 채무국이 금년으로 채권국이 되면서 신흥공업국의 선두주자로 뚜렷이 떠올랐습니다. 아울러 과감한 북방정책을 통하여 민족분단이래 적대관계를 지속해 온 공산국가와의 관계를 급진전시킴으로써 조국통일의 여건을 조성해 가고 있습니다. 이러한 성과들은 우리 국민의 우수성과 단합된 노력의 결과이기도 하지만, 국정을 책임진 우리 당의 영광과 보람으로서 동지 여러분들의 희생과 봉사에 힘입은 바 크다는 것은 말할 나위가 없습니다. 우리는 이러한 성취에 대해 무한한 자부심과 더불어 앞으로 어떤 역경도 극복할 수 있다는 자신감을 가지게 되었습니다. 동지 여러분. 우리는 89년을 맞이하면서 새로운 면모와 자세로 새 공화국의 청사진을 본격적으로 펼쳐 나가고 있습니다. 우리는 ‘한강의 기적’을 창조한 국민적 자신감과 긍지를 바탕으로 하여 분출하는 국민적 에너지를 국가발전으로 결집시킬 때를 맞고 있습니다. 이러한 시기에 국민의 구심점 역할을 할 수있는 정당은 바로 우리 민정당입니다. 우리는 지난 대통령 선거 때 6,29 정신으로 민주화를 이룩하여 보통사람들의 위대한 시대를 열겠다고 국민들에게 굳게 다짐했습니다. 많은 국민들은 우리의 의지를 신뢰하고 능력을 올바로 평가하여 우리 당에 국정의 책임을 맡겼습니다. 우리가 추구하는 시대는 ‘법질서를 존중하며 양심껏 살아가는 정직하고 성실한 국민’이 주인이 되는 시대입니다. 그것은 곧 국민의 기본권을 신장시키고 자유와 민주의 건강한 기운이 우리 사회 구석구석에 파고들도록 하며 성장과 분배가 균형을 이룬 선진민주조국을 국민과 함께 건설해 간다는 것을 말합니다. 이를 위해 우리가 먼저 힘써야 할 일은 ‘안정속의 민주개혁’입니다. 이제 민주화는 타오르기 시작한 횃불입니다. 오직, 타오르는 불빛을 따라 우리는 앞을 향해 꾸준히 전진할 것입니다. 이미 뿌리를 내린 정치적 민주화의 토대 위에서 경제적, 사회적 민주화를 확충해 나가는 일에 우리는 땀과 슬기를 바칠 것입니다. 그러나 민주화의 추진이 국력의 증대와 국민행복의 증진에 디딤돌이 되느냐, 아니면 장애가 되느냐 하는 것은 바로 우리 손에 달려 있습니다. 이런 우리에게 있어서 가장 중요한 것은 방향을 바로 잡는 일입니다. 민주화에 도움이 되는 것과 해가 되는 것을 우리는 분명히 분간해야 하겠습니다. 그것은 약과 독을 구분하듯이 매우 중요한 일입니다. 이러한 구분을 하는 데 있어 우리는 안정과 민주화가 상호대립적인것이 아니라 상호보완적인 관계에 있다는 것을 먼저 유의하지 않으면 안되겠습니다. 안정 없이는 진정한 민주화도, 진정한 개혁도 이룩할 수 없습니다. 민주화 시대의 정치운영에 대해서도 우리는 변화의 물결에 걸맞는 새로운 모습을 창출해 나가야만 하겠습니다. 우리의 한층 높아진 국제적 위상과 사회 경제적 발전 수준에 볼 때 이제는 성숙된 정치교화가 요구되고 있습니다. 반목과 대립을 일삼으로써 국민으로부터 외면당하는 정치가 아니라 국민에게 용기와 희망을 주는 정치가 되어야 하겠습니다. 국민의 저력을 분산시키는 정치가 아니라 대화와 타협을 통해 국민화합을 선도해 나가는 정치가 되어야 하겠습니다. 과거에 발묶여 전진을 하지 못하는 ‘뒤만 돌아보는 정치’가 아니라 나라와 겨레의 장래를 설계하고 예비하는 ‘앞을 내다보는 정치’가 되어야 하겠습니다. 저는 이러한 바람직한 풍토가 우리 민정당의 주체적인 노력으로 반드시 청작되리라고 확신하면서, 이러한 우리의 진심에 대해서는 다른 정당들도 애국적인 차원에서 협력을 아끼지 않으리라고 기대하고 있습니다. 권위주의 시대에는 무조건 반대하고 투쟁으로 일관하는 것이 나름대로 명분이 있었을지 모르나, 민주화가 시대정신이 되고 있는 오늘의 상황하에서는 대화와 타협의 미덕이 외면돼야 할 이유는 없는 것입니다. 6,29선언과 국민 직선으로 출범한 새 공화국은 정통성이 확립된 명실상부한 민주정부입니다. 그럼에도 불구하고 6,29선언에 동참하고 새로운 헌정질서에 자발적으로 참여하고 있으면서도 이를 부인하려는 일부의 태도는 자가당착이 아닐 수 없습니다. 당원 동지 여러분. 돌이켜보면 지난 1년은 우리에게 있어서 보람도 컸지만 시련 또한 컸던 한 해였습니다. 저는 지난 1년 동안 여러분이 겪었을 마음 고생을 잘 알고 있습니다. 헌정사의 누적된 병폐인 권위주의가 청산되는 과정에서 과거의 여러 얼룩들이 집중적인 조명을 받게 되고 그에 따라 집권당에 대한 국민의 따가운 시선이 있었던 것은 우리 모두 다 체험한 사실입니다. 그러나 이제 우리는 이러한 체험을 바탕으로 하여 새로운 민주정당으로 거듭나는 모습을 국민에게 심어줌으로써 당의 체질을 개선하고 새로운 위상을 정립하여야 하겠습니다. 우리는 이제 우리 자신을 채찍질 할 때입니다. 개혁을 멈추지 않는 용기와 노력이야말로 우리 민정당의 새로운 면모입니다. 급변하는 시대상황과 증폭되는 국민 여망에 신속히 부응하여 정국주도의 책무를 다하기 위해서는 끊임없이 스스로를 개혁해야만 합니다. 우리는 과감하게 문호를 열어 동지의 층이 넓고 두텁게 그리고 새롭게 되도록 해야하겠습니다. 우리 당은 이제 온갖 이견과 다양한 세력을 한데 모으고 경륜과 젊음을 하나로 접목시키는 구심점이 되어야 합니다. 보수든, 개혁이든, 자유민주체제를 신봉하고 수호하려는 세력이라면 모두 포용하여 민주정의당의 용광로에 녹일 수 있어야 합니다. 우리는 안정속의 개혁을 국민적인 합의로 받아들이고 이에 용기있게 동참하는 모든 세력을 혼쾌히 맞아들여, 국가발전의 대동맥을 이룰 자유민주세력으로 집결시켜야 합니다. 지금은 국민이 직접 뽑은 민주정부의 시대이며, 국민의 힘으로 이룩한 민주화의 시대입니다. 저항할 대상도 파괴할 장애도 없습니다. 고난을 낙으로 삼고 투쟁을 숙명으로 여길 사안은 그 어디에도 없습니다. 이제는 국가제도 아래 함께 모여 정당정치를 꽃피우고 우리의 역사속에 올바른 민주정치의 관행을 점점이 수놓아 가야 할 때입니다. 동지 여러분. 우리가 앞으로 할 일은 참으로 많습니다. 그 많은 일들이 우리에게 벅찰지도 모르나 우리는 기필코 해내지 않으면 안됩니다. 그리고 꼭 해낼 수 있다고 저는 확신합니다. 지금 우리에게는 많은 도전과 시련이 있습니다. 그러나 시련을 극복하고 일어서는 정당만이 민주화시대의 참된 주역이 될 수 있다고 믿습니다. 우리 모두가 오늘의 시련을 도약의",Roh Tae-woo,1989,1989-01-14,기념사,국내
authoritarian_speeches_0004,"퀘일 부통령, 미국 정부와 각계의 지도자, 그리고 내빈 여러분. 나는 자유와 정의로 새로워진 세계와 굳건한 한, 미 관계에 대한 믿음을 여러분과 함께 나누며 미국 방문을 마무리하려 합니다. 나는 미국의 국빈으로 방문하는 동안 부시 대통령과 미국 정부, 미국 국민이 베풀어 준 따뜻한 환영과 환대에 다시 한 번 깊은 감사를 표합니다. 각별한 우의와 유대로 맺어진 두 나라 관계는 21세기에 이르기까지 자유, 번영, 평화의 태평양시대를 열어가는 중추적 역할을 해 나갈 것입니다. 우리의 선현은 뿌리 깊은 나무는 세찬 바람에도 흔들리지 않는다고 했습니다. 지난 반세기에 걸쳐 공동의 이상을 추구하며 서로에 대한 희생과 기여의 축적위에 모든 분야에서 튼튼한 유대로 결합된 우리 두 나라 관계도 그러할 것입니다. 세계의 혁명적 변혁과 함께 동아시아의 국가 관계에도 활발한 변화의 움직임이 일고 있습니다. 완강하고 경직된 폐쇄노선을 고수해 온 북한으로부터도 변화의 징후가 나타나고 있습니다. 한, 미 양국의 결집된 노력은 한반도에 긴장과 불안을 해소하고 통일을 위한 여건을 성숙시킬 것입니다. 우리는 한반도 문제의 해결을 바탕으로 동북아시아에 안정과 항구적인 평화를 이루기 위해 공동의 노력을 펼쳐 나갈 것입니다. 한국은 안팎의 도전 속에서도 민주주의를 진전시켜 나갈 것이며 번영을 향한 전진을 계속할 것입니다. 한국은 미국의 소중한 동반자로서 국제사회에서 응분의 책임과 역할을 다해 나갈 것입니다. 여러분의 환영에 다시 한 번 사의를 표하며 온 세계가 민주주의로 귀착하는 이 보람찬 시기에 이루어진 나의 방문이 우리 두 나라 관계를 한 차원 더 높게 발전시키는 계기가 되기를 기대합니다. 여러분. 부시 대통령과 퀘일 부통령의 건승을 위하여, 우리 두 나라간의 영원한 우의를 위하여 잔을 들어 주시기 바랍니다. 감사합니다.",Roh Tae-woo,1991,1991-07-03,기념사,국제
